id,topic,question,answer,score,match_type,token_weights
834,complaint,I want to complain about support team; the problem is the technician missed the appointment.,"The page does not present it as a direct answer; instead, it states that the article mentions several complaints about support team, but it does not describe the exact issue or reference ORD5510. The same article also includes unrelated marketing text and a link to general support.",0.35,partial_missing_key_fields,"0.2,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0"
835,complaint,I want to complain about billing department; the problem is the charge was incorrect.,"The page does not present it as a direct answer; instead, it states that the ordering page explains how to add a product to the cart, not how to handle a complaint.",0.1,same_topic_wrong_answer,"0.2,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0"
836,complaint,I am disappointed because the charge was incorrect with delivery service reference ORD5510.,The guide spends most of its space comparing mobile app layouts and does not mention the requested product or transaction details. The same article also includes unrelated marketing text and a link to general support.,0.0,different_topic_negative,"0.2,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,2.5,2.5,1.0,2.0,2.0,1.0"
837,complaint,"I am disappointed because support did not answer clearly with repair visit reference CMP7788. I only need the exact answer, not a general explanation.","The page does not present it as a direct answer; instead, it states that the complaint log for reference CMP7788 records that repair visit had support did not answer clearly, and the support team opened an escalation ticket the same day.",1.0,full_messy_article_match,"0.2,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,2.5,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0"
838,complaint,The service was bad because the order was delayed.,"After several unrelated lines about customer service, the page says: a general support note apologizes for inconvenience, without confirming what happened in this specific case.",0.45,partial_missing_key_fields,"0.2,3.0,1.0,1.0,1.0,2.5,2.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0"
839,complaint,I want to complain about delivery service; the problem is the order was delayed.,"The ordering page explains how to add a product to the cart, not how to handle a complaint.",0.15,same_topic_wrong_answer,"0.2,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.5,2.5,1.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0"
840,complaint,I am disappointed because the technician missed the appointment with delivery service reference CMP7788.,"In a later section, the company notes that account settings can be adjusted from the profile page, although shipment notices may still arrive separately.",0.0,different_topic_negative,"0.2,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,2.5,2.5,1.0,2.0,2.0,1.0"
841,complaint,I want to complain about billing department; the problem is the technician missed the appointment.,"The complaint log for reference CMP7788 records that billing department had the technician missed the appointment, and the support team opened an escalation ticket the same day. The same article also includes unrelated marketing text and a link to general support.",0.95,full_messy_article_match,"0.2,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0"
842,complaint,"I want to complain about repair visit; the problem is the technician missed the appointment. I only need the exact answer, not a general explanation.","The page does not present it as a direct answer; instead, it states that a general support note apologizes for inconvenience, without confirming what happened in this specific case.",0.55,partial_missing_key_fields,"0.2,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.5,2.5,1.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0"
843,complaint,The service was bad because the order was delayed.,"A specs table lists battery life and model numbers, unrelated to a service complaint.",0.25,same_topic_wrong_answer,"0.2,3.0,1.0,1.0,1.0,2.5,2.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0"
844,complaint,The service was bad because the order was delayed.,"According to the announcement, users should check the help center for updates, while unrelated billing references were moved to a separate dashboard. The same article also includes unrelated marketing text and a link to general support.",0.0,different_topic_negative,"0.2,3.0,1.0,1.0,1.0,2.5,2.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0"
845,complaint,I am disappointed because the charge was incorrect with support team reference SR9001.,"A note in the middle of the article adds that in the service review, the customer says the charge was incorrect affected support team, and the company response promises a follow-up within two business days. The same article also includes unrelated marketing text and a link to general support.",0.9,full_messy_article_match,"0.2,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0"
846,complaint,The service was bad because support did not answer clearly.,"The page does not present it as a direct answer; instead, it states that a general support note apologizes for inconvenience, without confirming what happened in this specific case.",0.45,partial_missing_key_fields,"0.2,3.0,1.0,1.0,1.0,2.5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0"
847,complaint,Please help: I want to complain about billing department; the problem is the order was delayed.,"The paragraph continues with a warning about delays, but says that the ordering page explains how to add a product to the cart, not how to handle a complaint.",0.1,same_topic_wrong_answer,"0.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0"
848,complaint,I am disappointed because the order was delayed with support team reference A1234.,"The article describes how seasonal demand changes customer waiting times, but it does not provide a direct answer to the requested service detail.",0.0,different_topic_negative,"0.2,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0"
849,complaint,I am disappointed because the charge was incorrect with delivery service reference CMP7788.,"The complaint log for reference CMP7788 records that delivery service had the charge was incorrect, and the support team opened an escalation ticket the same day.",0.9,full_messy_article_match,"0.2,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,2.5,2.5,1.0,2.0,2.0,1.0"
850,complaint,I want to complain about delivery service; the problem is support did not answer clearly.,"In a side note under the comparison table, it says that the article mentions several complaints about delivery service, but it does not describe the exact issue or reference SR9001. The same article also includes unrelated marketing text and a link to general support.",0.55,partial_missing_key_fields,"0.2,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.5,2.5,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0"
851,complaint,I am disappointed because the charge was incorrect with delivery service reference SR9001.,"The paragraph continues with a warning about delays, but says that the ordering page explains how to add a product to the cart, not how to handle a complaint.",0.1,same_topic_wrong_answer,"0.2,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,2.5,2.5,1.0,2.0,2.0,1.0"
852,complaint,"I was checking the site and couldn't find it clearly, i want to complain about billing department; the problem is the order was delayed.",The guide spends most of its space comparing mobile app layouts and does not mention the requested product or transaction details.,0.0,different_topic_negative,"0.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0"
853,complaint,I am disappointed because the technician missed the appointment with billing department reference A1234.,"A note in the middle of the article adds that the complaint log for reference A1234 records that billing department had the technician missed the appointment, and the support team opened an escalation ticket the same day.",0.9,full_messy_article_match,"0.2,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0"
854,complaint,I want to complain about billing department; the problem is the charge was incorrect.,"A note in the middle of the article adds that the article mentions several complaints about billing department, but it does not describe the exact issue or reference ORD5510. The same article also includes unrelated marketing text and a link to general support.",0.35,partial_missing_key_fields,"0.2,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0"
855,complaint,I am disappointed because the order was delayed with support team reference A1234.,"After several unrelated lines about customer service, the page says: the ordering page explains how to add a product to the cart, not how to handle a complaint.",0.1,same_topic_wrong_answer,"0.2,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0"
856,complaint,The service was bad because the order was delayed.,The guide spends most of its space comparing mobile app layouts and does not mention the requested product or transaction details.,0.05,different_topic_negative,"0.2,3.0,1.0,1.0,1.0,2.5,2.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0"
857,complaint,"I was checking the site and couldn't find it clearly, the service was bad because support did not answer clearly.","A note in the middle of the article adds that in the service review, the customer says support did not answer clearly affected delivery service, and the company response promises a follow-up within two business days.",0.9,full_messy_article_match,"0.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0"
858,complaint,I am disappointed because support did not answer clearly with repair visit reference SR9001.,"In a side note under the comparison table, it says that a general support note apologizes for inconvenience, without confirming what happened in this specific case. The same article also includes unrelated marketing text and a link to general support.",0.45,partial_missing_key_fields,"0.2,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,2.5,1.0,2.0,2.0,1.0"
859,complaint,I want to complain about billing department; the problem is support did not answer clearly.,"In a side note under the comparison table, it says that a specs table lists battery life and model numbers, unrelated to a service complaint.",0.1,same_topic_wrong_answer,"0.2,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0"
860,complaint,The service was bad because the charge was incorrect.,The guide spends most of its space comparing mobile app layouts and does not mention the requested product or transaction details.,0.0,different_topic_negative,"0.2,3.0,1.0,1.0,1.0,2.5,2.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0"
861,complaint,I am disappointed because the technician missed the appointment with repair visit reference ORD5510.,"The complaint log for reference ORD5510 records that repair visit had the technician missed the appointment, and the support team opened an escalation ticket the same day. The same article also includes unrelated marketing text and a link to general support.",0.95,full_messy_article_match,"0.2,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,2.5,2.5,1.0,2.0,2.0,1.0"
862,complaint,Please help: I am disappointed because support did not answer clearly with delivery service reference CMP7788.,"After several unrelated lines about customer service, the page says: a general support note apologizes for inconvenience, without confirming what happened in this specific case. The same article also includes unrelated marketing text and a link to general support.",0.45,partial_missing_key_fields,"0.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,2.5,1.0,2.0,2.0,1.0"
863,complaint,The service was bad because support did not answer clearly.,"A note in the middle of the article adds that the ordering page explains how to add a product to the cart, not how to handle a complaint.",0.1,same_topic_wrong_answer,"0.2,3.0,1.0,1.0,1.0,2.5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0"
